source,country,area,lat,lon,year,month,month_num,date,births,country_area
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2012,February,2,2012-02-01,96389,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2012,March,3,2012-03-01,109446,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2012,April,4,2012-04-01,99822,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2012,May,5,2012-05-01,102516,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2012,June,6,2012-06-01,95202,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2012,July,7,2012-07-01,96188,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2012,August,8,2012-08-01,93657,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2012,September,9,2012-09-01,92634,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2012,October,10,2012-10-01,93843,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2012,November,11,2012-11-01,86994,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2012,December,12,2012-12-01,91723,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2013,January,1,2013-01-01,97878,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2013,February,2,2013-02-01,94139,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2013,March,3,2013-03-01,102410,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2013,April,4,2013-04-01,103080,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2013,May,5,2013-05-01,104920,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2013,June,6,2013-06-01,95298,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2013,July,7,2013-07-01,96558,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2013,August,8,2013-08-01,93512,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2013,September,9,2013-09-01,90070,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2013,October,10,2013-10-01,90983,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2013,November,11,2013-11-01,86349,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2013,December,12,2013-12-01,92430,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2014,January,1,2014-01-01,101140,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2014,February,2,2014-02-01,98145,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2014,March,3,2014-03-01,104995,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2014,April,4,2014-04-01,104497,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2014,May,5,2014-05-01,105801,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2014,June,6,2014-06-01,99162,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2014,July,7,2014-07-01,101774,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2014,August,8,2014-08-01,95171,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2014,September,9,2014-09-01,95426,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2014,October,10,2014-10-01,90327,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2014,November,11,2014-11-01,88884,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2014,December,12,2014-12-01,97627,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2015,January,1,2015-01-01,102491,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2015,February,2,2015-02-01,98086,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2015,March,3,2015-03-01,113080,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2015,April,4,2015-04-01,105787,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2015,May,5,2015-05-01,107649,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2015,June,6,2015-06-01,100196,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2015,July,7,2015-07-01,99309,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2015,August,8,2015-08-01,95846,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2015,September,9,2015-09-01,96946,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2015,October,10,2015-10-01,90923,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2015,November,11,2015-11-01,88873,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2015,December,12,2015-12-01,97046,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2016,January,1,2016-01-01,99469,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2016,February,2,2016-02-01,97948,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2016,March,3,2016-03-01,108544,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2016,April,4,2016-04-01,102905,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2016,May,5,2016-05-01,104277,Brazil - Southeast
svs.aids.gov.br,Brazil,Southeast,-23.55,-46.633333,2016,June,6,2016-06-01,96865,Brazil - Southeast
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2000,January,1,2000-01-01,38351,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2000,February,2,2000-02-01,38445,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2000,March,3,2000-03-01,40678,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2000,April,4,2000-04-01,38151,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2000,May,5,2000-05-01,39422,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2000,June,6,2000-06-01,37532,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2000,July,7,2000-07-01,38573,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2000,August,8,2000-08-01,38387,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2000,September,9,2000-09-01,37054,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2000,October,10,2000-10-01,35747,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2000,November,11,2000-11-01,33478,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2000,December,12,2000-12-01,35191,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2001,January,1,2001-01-01,36936,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2001,February,2,2001-02-01,33821,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2001,March,3,2001-03-01,37498,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2001,April,4,2001-04-01,35534,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2001,May,5,2001-05-01,37603,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2001,June,6,2001-06-01,35200,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2001,July,7,2001-07-01,35499,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2001,August,8,2001-08-01,34691,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2001,September,9,2001-09-01,34077,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2001,October,10,2001-10-01,32984,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2001,November,11,2001-11-01,30242,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2001,December,12,2001-12-01,31872,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2002,January,1,2002-01-01,35416,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2002,February,2,2002-02-01,33580,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2002,March,3,2002-03-01,36886,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2002,April,4,2002-04-01,35702,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2002,May,5,2002-05-01,35499,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2002,June,6,2002-06-01,32632,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2002,July,7,2002-07-01,34607,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2002,August,8,2002-08-01,33897,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2002,September,9,2002-09-01,33989,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2002,October,10,2002-10-01,33108,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2002,November,11,2002-11-01,30471,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2002,December,12,2002-12-01,30329,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2003,January,1,2003-01-01,32201,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2003,February,2,2003-02-01,31566,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2003,March,3,2003-03-01,33959,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2003,April,4,2003-04-01,33485,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2003,May,5,2003-05-01,34964,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2003,June,6,2003-06-01,33060,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2003,July,7,2003-07-01,33384,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2003,August,8,2003-08-01,32606,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2003,September,9,2003-09-01,32887,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2003,October,10,2003-10-01,31702,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2003,November,11,2003-11-01,29147,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2003,December,12,2003-12-01,30714,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2004,January,1,2004-01-01,34452,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2004,February,2,2004-02-01,32258,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2004,March,3,2004-03-01,35738,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2004,April,4,2004-04-01,33952,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2004,May,5,2004-05-01,35429,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2004,June,6,2004-06-01,33467,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2004,July,7,2004-07-01,33068,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2004,August,8,2004-08-01,33346,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2004,September,9,2004-09-01,33712,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2004,October,10,2004-10-01,31540,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2004,November,11,2004-11-01,29825,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2004,December,12,2004-12-01,31339,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2005,January,1,2005-01-01,31975,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2005,February,2,2005-02-01,30633,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2005,March,3,2005-03-01,34967,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2005,April,4,2005-04-01,33994,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2005,May,5,2005-05-01,35656,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2005,June,6,2005-06-01,33248,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2005,July,7,2005-07-01,33761,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2005,August,8,2005-08-01,33283,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2005,September,9,2005-09-01,32951,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2005,October,10,2005-10-01,31325,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2005,November,11,2005-11-01,29597,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2005,December,12,2005-12-01,30716,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2006,January,1,2006-01-01,31671,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2006,February,2,2006-02-01,30318,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2006,March,3,2006-03-01,34314,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2006,April,4,2006-04-01,33159,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2006,May,5,2006-05-01,34533,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2006,June,6,2006-06-01,32981,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2006,July,7,2006-07-01,32094,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2006,August,8,2006-08-01,31796,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2006,September,9,2006-09-01,31087,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2006,October,10,2006-10-01,29553,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2006,November,11,2006-11-01,27690,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2006,December,12,2006-12-01,29866,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2007,January,1,2007-01-01,32819,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2007,February,2,2007-02-01,30833,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2007,March,3,2007-03-01,33840,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2007,April,4,2007-04-01,30505,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2007,May,5,2007-05-01,32019,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2007,June,6,2007-06-01,31386,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2007,July,7,2007-07-01,31167,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2007,August,8,2007-08-01,29724,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2007,September,9,2007-09-01,28143,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2007,October,10,2007-10-01,27936,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2007,November,11,2007-11-01,26698,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2007,December,12,2007-12-01,27788,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2008,January,1,2008-01-01,30046,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2008,February,2,2008-02-01,30836,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2008,March,3,2008-03-01,33142,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2008,April,4,2008-04-01,32248,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2008,May,5,2008-05-01,33415,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2008,June,6,2008-06-01,30572,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2008,July,7,2008-07-01,31024,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2008,August,8,2008-08-01,30600,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2008,September,9,2008-09-01,31032,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2008,October,10,2008-10-01,29947,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2008,November,11,2008-11-01,27888,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2008,December,12,2008-12-01,30747,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2009,January,1,2009-01-01,32333,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2009,February,2,2009-02-01,30003,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2009,March,3,2009-03-01,33719,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2009,April,4,2009-04-01,30901,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2009,May,5,2009-05-01,30345,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2009,June,6,2009-06-01,30096,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2009,July,7,2009-07-01,30789,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2009,August,8,2009-08-01,30014,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2009,September,9,2009-09-01,31579,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2009,October,10,2009-10-01,29908,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2009,November,11,2009-11-01,27341,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2009,December,12,2009-12-01,29330,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2010,January,1,2010-01-01,31604,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2010,February,2,2010-02-01,30362,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2010,March,3,2010-03-01,35240,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2010,April,4,2010-04-01,31817,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2010,May,5,2010-05-01,32827,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2010,June,6,2010-06-01,31760,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2010,July,7,2010-07-01,31652,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2010,August,8,2010-08-01,29518,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2010,September,9,2010-09-01,29431,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2010,October,10,2010-10-01,28223,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2010,November,11,2010-11-01,26720,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2010,December,12,2010-12-01,30751,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2011,January,1,2011-01-01,33072,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2011,February,2,2011-02-01,31953,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2011,March,3,2011-03-01,35425,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2011,April,4,2011-04-01,32959,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2011,May,5,2011-05-01,34101,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2011,June,6,2011-06-01,31882,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2011,July,7,2011-07-01,32399,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2011,August,8,2011-08-01,31343,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2011,September,9,2011-09-01,29886,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2011,October,10,2011-10-01,27546,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2011,November,11,2011-11-01,27396,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2011,December,12,2011-12-01,30131,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2012,January,1,2012-01-01,32273,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2012,February,2,2012-02-01,31774,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2012,March,3,2012-03-01,35215,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2012,April,4,2012-04-01,32373,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2012,May,5,2012-05-01,33820,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2012,June,6,2012-06-01,32181,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2012,July,7,2012-07-01,32229,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2012,August,8,2012-08-01,31796,Brazil - South
svs.aids.gov.br,Brazil,South,-25.433333,-49.266667,2012,September,9,2012-09-01,30523,Brazil - South
